-65	3.01	-16.831
65	-4.218	-16.831
57	-4.218	-16.831
50	-4.218	-16.831
43	-4.218	-16.831
28	-4.218	-16.831
21	-4.218	-16.831
14	-4.218	-16.831
-14	-4.218	-16.831
-21	-4.218	-16.831
-28	-4.218	-16.831
-43	-4.218	-16.831
-50	-4.218	-16.831
-57	-4.218	-16.831
-65	-4.218	-16.831
65	-11.45	-16.831
57	-11.45	-16.831
50	-11.45	-16.831
21	-11.45	-16.831
14	-11.45	-16.831
-14	-11.45	-16.831
-21	-11.45	-16.831
-50	-11.45	-16.831
-57	-11.45	-16.831
-65	-11.45	-16.831
72	-18.68	-16.831
65	-18.68	-16.831
57	-18.68	-16.831
50	-18.68	-16.831
-50	-18.68	-16.831
-57	-18.68	-16.831
-65	-18.68	-16.831
-72	-18.68	-16.831
72	-25.9	-16.831
65	-25.9	-16.831
57	-25.9	-16.831
43	-25.9	-16.831
36	-25.9	-16.831
28	-25.9	-16.831
21	-25.9	-16.831
-21	-25.9	-16.831
-28	-25.9	-16.831
-36	-25.9	-16.831
-43	-25.9	-16.831
-57	-25.9	-16.831
-65	-25.9	-16.831
-72	-25.9	-16.831
72	-33.13	-16.831
65	-33.13	-16.831
57	-33.13	-16.831
50	-33.13	-16.831
43	-33.13	-16.831
36	-33.13	-16.831
28	-33.13	-16.831
21	-33.13	-16.831
-21	-33.13	-16.831
-28	-33.13	-16.831
-36	-33.13	-16.831
-43	-33.13	-16.831
-50	-33.13	-16.831
-57	-33.13	-16.831
-65	-33.13	-16.831
-72	-33.13	-16.831
65	-40.36	-16.831
57	-40.36	-16.831
50	-40.36	-16.831
43	-40.36	-16.831
36	-40.36	-16.831
28	-40.36	-16.831
21	-40.36	-16.831
-21	-40.36	-16.831
-28	-40.36	-16.831
-36	-40.36	-16.831
-43	-40.36	-16.831
-50	-40.36	-16.831
-57	-40.36	-16.831
-65	-40.36	-16.831
65	-47.59	-16.831
57	-47.59	-16.831
50	-47.59	-16.831
43	-47.59	-16.831
36	-47.59	-16.831
28	-47.59	-16.831
-28	-47.59	-16.831
-36	-47.59	-16.831
-43	-47.59	-16.831
-50	-47.59	-16.831
-57	-47.59	-16.831
-65	-47.59	-16.831
65	-54.82	-16.831
57	-54.82	-16.831
50	-54.82	-16.831
43	-54.82	-16.831
36	-54.82	-16.831
28	-54.82	-16.831
-28	-54.82	-16.831
